"x1","x2","x3","x4"
1.4404800472512,-1.83674262249985,0.626705231082232,1.42316756038874
-0.719576083079466,-1.3366952212319,0.179845609335371,-0.938692073905318
0.670978413701852,-0.490658153501079,0.019061204877995,1.65663408872891
-0.421948475826368,1.02151582143475,1.5621932277774,0.638229790258734
0.378219611313742,0.16378654244289,0.318569684989283,0.217328154329949
-1.66658638024742,2.50391265938087,-1.50313432736237,-0.649916542886157
-0.508202953580773,1.31131239938531,-1.10617104381349,-0.758358925141077
0.44338218997357,-0.135254838719141,-0.0160511156483508,-0.0728723322471518
-1.79938676342466,0.184689623878986,0.228137459516605,-1.28541892357518
-0.617952120494508,-0.637396349002284,-2.04102678921489,0.0434057368436541
-0.152611083718951,-0.830047251397783,-0.671457972912787,0.944230088080186
-1.66407786715922,0.452635470423626,0.535909957790256,0.638519119921848
-1.977073599463,-0.211871811770939,-0.0484085379061912,-0.589672643358574
-0.326845111596005,0.264408779453437,0.874317890911806,-0.796589882795324
0.192546229906596,1.35992514660993,0.549118632762867,-0.569598885702317
0.33945729937655,-0.363584773588387,1.62216790479652,-0.0485611859239191
0.239621353564614,0.523227818599703,0.553225350287327,0.150567213507807
0.298712058590372,1.13498445279019,-0.706784109114099,0.476544675579289
1.1280713532635,-0.299604800947259,0.524796595172274,0.0632972611352899
-0.534272909356634,-0.942334446978482,1.53983591002902,-0.0737321052138424
1.19425658975172,1.31060217825606,0.0932104134784933,0.37316069733235
-0.644297390763387,-1.33768243080681,1.6353095964455,-2.12113844534868
1.24908445097763,-2.14812783062964,-0.728176544600739,-2.85169191614607
0.189359365732022,0.194466301072952,0.6407657423052,0.893921959779634
-0.812867484456992,-0.209922645508188,0.861899787935773,-0.660690328572564
0.941381918600233,1.72056974263437,-1.24688137680951,0.278405974231444
-0.973540515055962,-0.168637213952993,0.232665761117647,1.2752645966938
-1.15834812903829,-0.399563423822086,-0.375376412898509,-1.19228398825915
1.21486187199659,-2.17329413633499,-0.162098860056938,-1.3607568486052
-0.874019428912734,0.420810666160671,-0.497643052860887,-0.378636725016262
-0.417859880305198,-0.861334954890315,1.09128985813617,0.937724224421574
0.856983686641118,-0.460807443847487,-1.25815145899389,0.670309513964515
0.18112961685092,0.502239573550072,0.740927408862663,-0.887809320200495
0.303068473603799,0.238327038791492,-0.130432853423776,-0.89442818681046
-1.78420619730973,0.291146237513786,-0.933316351702823,1.48535408529223
-2.07433329958896,1.00087342200056,-3.89988221375027,0.261530140518067
0.251725075959153,-0.659671806826952,-0.0465654932965568,0.451699888589198
1.69361651918764,-1.96018167696144,0.756163314284994,-0.991299640613932
2.00376340712253,-0.22707330302848,0.924745440384895,-0.375570814556455
0.239787366916162,-0.181616760221115,-0.601495943760912,-0.797824221706706
0.434790461845499,0.328925829904079,-0.594872492789594,0.692162356647263
0.223769973071411,-0.707038374804138,-0.370598770163593,1.26354047708506
-0.204395123648194,-0.199086093257058,-0.303387951797095,-0.541247780858571
-0.0521228061077513,-1.00352996757865,-0.706628098355545,-0.485441106657615
1.0883896539994,0.388477140997968,0.712823659318021,-0.848076990806519
-1.24165063869943,0.948042368753557,1.26338875906722,2.32486536588679
-0.473399643440372,-0.451882241594728,0.774893535347049,-1.16824115303031
0.627262507534206,-2.8356931539145,0.722439562603501,-0.638982181712132
0.575320983539582,0.00775200582609325,0.876853669338705,-2.93317449601114
-0.647415265505922,-0.196713083742337,0.164237237929277,-1.65712233100095
1.67354699314118,0.271256871637799,0.398499246896513,-0.639891560726767
1.52801720946857,-1.29134266832281,0.64011142624692,0.851179569999868
-0.614759795422447,0.634116332318956,-1.11699545276528,-2.10894223453622
-1.21186788977472,0.885534199239766,-0.700190519403447,-0.65061578635379
0.579541207186808,-0.0738860497961415,0.734826445552927,0.972096518436137
0.974329910962838,0.708399760654298,1.98193111902002,-0.622538545656066
-1.23707380968067,-1.43231740193732,0.148225107613207,0.517587078033519
-0.58200771851664,0.813819982771893,-0.148510133081538,0.726055662309151
1.25662893725044,-0.694453282473504,1.30110306539526,-0.510748592548264
0.0326286212878625,-1.62419179372212,1.30334441674084,-0.780856691469284
-1.37709778409214,-0.101803199343824,1.15603375288109,0.562057604019934
0.840477486827267,-1.64415741051224,0.696797838648684,-1.1390299814628
0.133756625217563,-0.932530226115744,-0.324825558517749,0.819889619192163
0.375183662529691,2.16782853111438,1.18232761873327,-1.32252017771466
-0.293976082386531,0.775349309363832,0.163048608476981,1.40743689858698
-0.301507240064474,-1.06173245844152,-0.397673273902417,-1.1847577297914
1.32681663773076,1.15846278901823,1.7353185551686,1.11857952702254
0.682736333843529,0.695542080521036,0.7557700486603,0.414754521788426
-1.57144860177005,0.460511080127959,1.10573084154758,0.971568554829603
0.501353839395713,1.30309695978948,0.162469781326969,1.59924176040104
-1.36774848081345,-1.06359399179953,0.490820402494118,0.642346767141804
-0.796844664990512,0.833585067280617,0.857164532011874,0.0649587417698686
0.348098496254183,-1.44951379915811,-0.272086987754052,-1.21996429468179
-0.270168906798873,2.30952390226517,-0.350986722965604,-1.79558362428756
-0.708651240230522,-1.67878476562782,-2.05531981998982,-0.37045689698109
1.90326119801651,-0.392909867194873,-0.424586489752245,1.99022194822848
-0.603013444821677,0.497678895821901,0.455743619847584,-0.463921359713102
0.167253845299292,0.901114917341065,0.886613339549363,0.518758374556302
-1.05001979414193,1.26953034683694,1.40463801266184,0.779450398350804
-1.12536513599679,0.272268833447326,-0.17949948251532,0.908713065213017
-0.500412547552158,0.11533827796069,0.887458660312857,1.01377661010587
-0.0695800240101294,-0.575599213648065,0.138158239652094,0.352873057019065
-0.147555028598354,-0.427222842976272,1.39589024017209,-2.84790422112689
-0.111276380883519,-0.00671266040289827,0.479350537670518,0.45839759103838
2.66994412166037,0.582171741358983,0.613732667676803,0.436549302887711
0.200082891096314,0.546851597211236,-0.422236396747378,-0.848532175444678
0.848844817233667,1.42914024488827,-0.782473041382145,-0.786762948129248
-0.824922172527546,1.50875272500127,-1.10836543692811,0.0331469176356606
0.378305859204222,-0.142373057136624,-0.835343318067398,-1.05791006106023
-0.665058803172167,0.516009985985065,0.195377360081976,0.648504212400638
0.703496427104204,-1.54085505976082,-0.135150516354991,0.0206524461715927
-0.879861900893364,-0.220782002071627,0.45002028303209,0.402524998348363
-0.489779889296748,2.21798291768237,0.391658594476182,0.775021748627283
0.553224886922946,1.57441554409418,0.0369963428773921,0.936220314137059
0.82492864352639,0.637260854915637,0.0607306464702715,-0.530201591335428
-0.757060190404001,1.09263569300945,-0.10487420208837,-0.520536879974551
0.534790347095311,0.139747830360262,1.27982031263231,0.493579421157521
0.551741134389857,1.73882693256149,-0.703706771209593,-1.10478644710813
0.844495512738865,-0.48794989385314,-1.19549144503954,-0.0357571652378459
0.677360871234086,0.314824031454421,-0.0107973904168053,-1.13924433411204
0.152939821766417,0.148327584656348,-0.746559570199145,-0.792074481020297
-0.0617688148556329,-1.51161373405529,-1.18764632231561,-0.274622597997045
-0.585895834911905,0.387986501961892,-0.165791879597484,-1.11340586716761
1.22130856521588,-2.10877289681732,-1.5711202928778,-2.60147371093832
-0.525278058352463,0.414229981543289,0.513084042140233,0.995813609670763
1.53005681592334,0.135117312001462,-0.716165744509475,0.29057547574012
-1.7661215322316,1.27443835528731,-0.216545378674977,-0.15401469778999
-0.0826640234480685,-0.352220511300404,-1.07680946721331,-1.62961320999755
